long,lat
-95.26130754,29.9234735
-104.9626019,39.64305234
-97.37279472,32.71705002
-96.95837392,32.86240128
-89.77929423,35.05720653
-90.39226986,41.47734659
-83.14113339,40.14049356
-85.47200719,38.24259373
-81.50786238,41.00787152
-80.31424212,37.78697789
-80.84251148,35.11641447
-79.88688895,36.01415778
-79.46776055,35.18953331
-81.39484099,30.19890024
-84.30271345,33.74348101
-82.01965883,33.50291977
-81.40556238,31.13825518
-80.81024641,32.13538714
-76.3048891,36.88891918
-90.18926283,29.90239659
-81.783145,32.412166
-81.51103711,28.45851403
-80.740125,35.310511
-82.75646197,28.11249865
-73.55265341,45.56309305
-80.14103885,26.82901026
-81.40277138,28.53904164
-80.33979832,25.81423774
-95.408,29.6826
-87.03127908,20.68966332
-93.62314738,30.19315017
-73.9025622,45.49289656
-82.646,28.05146
-77.17650316,38.99635688
-74.07798458,40.94740378
-106.559,31.80705
-71.22336739,41.98229855
-84.63477,39.024502
-72.63962377,41.63190235
-118.0437,33.80875
-81.07139,29.1851
-73.97523034,40.68257325
-117.5007228,34.08850929
-90.05064245,30.03009994
-115.0103024,36.27248554
-99.70921921,32.47038855
-84.31785386,33.38373278
-112.1289423,33.51024271
-82.25707745,36.51563077
-98.46933087,29.46807621
-79.85175204,36.63416157
-71.32414872,42.65549969
-97.28223,33.03655
-96.013021,41.236165
-112.3116174,33.37510237
-84.45909715,39.03193469
-86.06645,33.56926
-95.35206,29.752325
-77.42009,37.59174
-97.115677,31.558178
-79.90603,34.29535
-90.116,29.9446
-80.68221,35.35141
-95.3492,29.722
-75.53051043,39.18989616
-122.2642643,38.34873746
-75.51319,41.05568
-90.09864301,32.39691784
-84.24083798,42.06466915
-122.4937198,37.72470145
-122.4561602,38.1626285
-122.5706893,47.20040969
-88.05925464,41.47427975
-85.42487309,32.67846798
-71.46065986,43.36279857
-79.71374809,43.45272084
-86.23485,39.7949
-77.63963063,38.77587039
-76.92599,42.33617
-87.73514465,43.85091888
-74.39008493,40.59443774
-94.83095,39.11579
-87.89219974,42.23173041
-80.40856,25.45216
-121.97,37.403
-84.9155993,38.7106854
-90.201813,29.88469
-93.0132936,41.67473208
-81.52747442,28.47764668
-88.00035079,43.79722276
-81.76480761,26.24780517
-72.08974732,41.49117413
-71.32966694,41.72836006
-97.14367041,49.89257583
-93.4801467,44.78976958
-117.8764797,33.80786027
-77.34177638,42.96924024
-121.90128,37.33268999
-86.56462922,36.64310366
-83.0514619,42.32521377
-70.99737829,42.39428675
-78.87651428,42.87506822
-85.82164116,39.59006352
-83.00598113,39.96928795
-80.27856424,25.84554174
